tower,what_type_of_work_is_here,income_confidence,income_assessment,land_use,comment,area_size_sqkm,cdr_users,mfs_users,user_ratio,cdr_density,mfs_density,building_count,building_density,residential,income_cleaned,income_adjusted,voronoi
1885,Unskilled manual labour,Medium,Average / Wealthy,Industrial / Formal Residential,,0.3580171219,257,156,1.6474358974,0.0013930627,0.0022949816,859,2399.3265891276,True,wealthy,average,0103000020E61000000100000007000000C76EB7DF47A143409A2E723340571BC08497E64A1CA1434048347EE70B511BC079DB7DE039A14340AA903173AA501BC01271ACE3CFA14340D4CD2FA9F2511BC05DF07CAC00A2434057CBAD90A6541BC0DA9DB1EEF5A14340D5B32094B7551BC0C76EB7DF47A143409A2E723340571BC0
1490,Unskilled manual labour,High,Average,Formal Residential,,2.2138834514,687,492,1.3963414634,0.0032225378,0.0044997631,2657,1200.1535122694,True,average,average,0103000020E610000001000000070000007C1C7820BA914340D44DA221C1AF1BC0E74BB4D2499143401E1D3C0D04A61BC0E4923F2808924340FBC75F48F59C1BC0977DFF2EA4934340F175AE4CC7A61BC05256D34C89934340E1246468D7A81BC0143FC6DCB592434088ADFCF301AC1BC07C1C7820BA914340D44DA221C1AF1BC0
1864,Skilled manual labour,High,Average,Formal Residential,,0.2615516967,1149,829,1.3860072376,0.0002276342,0.0003155026,707,2703.0985037737,True,average,average,0103000020E6100000010000000700000091D9D03ABAA04340F8E14B76ED331BC0623A9FEE9FA04340341D56D452321BC0DA05AB9FDDA043404E1BD1584A2E1BC0B5F6DC884BA143402027861D682F1BC0F052C50453A14340B116E0E409331BC00B7E5D034EA14340EA00554C22331BC091D9D03ABAA04340F8E14B76ED331BC0
1512,Unskilled manual labour,High,Average,Informal Peri-Urban ,,1.7679616781,993,725,1.3696551724,0.0017804247,0.0024385678,2254,1274.914511973,,average,average,0103000020E61000000100000007000000CC1E48BFAC944340343736AB4D4B1BC04AB12B289C924340D1444D7A444A1BC0DB4B0A74D5924340D149F1326A451BC0CD8815104B94434001F885AA133F1BC0291179B1CE9443404B6D1A4B6F421BC0FC139FD5FA944340644C2CA2F4481BC0CC1E48BFAC944340343736AB4D4B1BC0
1427,Unskilled manual labour,High,Average,Informal Peri-Urban ,,13.0556455135,1903,1357,1.402358143,0.0068605599,0.0096209621,2046,156.7138137964,,average,average,0103000020E6100000010000000600000057547CB4398C43406C08C203548D1AC04543D4E9C888434076341DAC7F801AC0CF0FE0A4D2894340D4EF45B3BD641AC02CB7F984D48A4340478E21279D5B1AC07B61B82BAD8D43404BFAE8CC76731AC057547CB4398C43406C08C203548D1AC0
1926,Commercial,High,Average,Industrial / Informal Residential,,0.5520735989,980,684,1.432748538,0.0005633404,0.0008071251,1086,1967.1290242896,True,average,average,0103000020E61000000100000008000000E57361E606A243409C76F67983B71BC0826A7319E6A143401F08876DB5B51BC0F6D81A3521A243403B195EF07AAF1BC0C6E47E87A2A243402B7B23335AB01BC05429005F1BA34340B57EA46830B11BC0960D0CA81CA343409E4C30B58DB11BC09B22845C67A24340D3D8945070B71BC0E57361E606A243409C76F67983B71BC0
1802,Unskilled manual labour,High,Poor,Informal Residential,,0.5640280387,1499,1004,1.4930278884,0.0003762695,0.0005617809,3024,5361.4355894757,True,poor,poor,0103000020E61000000100000007000000A9E8C755199F4340E2AEBE56517C1BC02FA50D4AE39E4340465270190B771BC0C1D59796289F43406969B734BB731BC018EFB7E6B29F4340424827ACB2731BC04ADF7226BE9F43409637C12A99741BC072504A08B69F434037AA4B70D57B1BC0A9E8C755199F4340E2AEBE56517C1BC0
1741,Unskilled manual labour,High,Poor,Informal Residential,,1.8127415653,1388,989,1.403437816,0.0013060098,0.0018329035,2798,1543.5184217763,True,poor,poor,0103000020E6100000010000000700000065675F7E459D4340DB96FE3FF2A61BC07CFB7AF4529C4340053250056E9F1BC0ACA8DA24539C4340889BD3793D9F1BC0E1A90FB1249D4340D078BBDB81941BC06CC737F0849D4340F172CD6503931BC09CD4BDFB329E434049C3EC3645991BC065675F7E459D4340DB96FE3FF2A61BC0
2032,Skilled manual labour,High,Poor,Formal Residential / Informal Residential,,0.6474746013,974,721,1.3509015257,0.0006647583,0.000898023,2075,3204.7589137697,True,poor,poor,0103000020E61000000100000006000000ED7C150444A443407E4E2084EF651BC0EEAE9B39F2A3434061707071F7641BC0F677CA5CE8A34340ACCF3C9EF2621BC05CFB428574A443408378306A625C1BC07E2A619950A54340AD4CE84917621BC0ED7C150444A443407E4E2084EF651BC0
1777,Unskilled manual labour,High,Very Poor,Informal Residential,,0.2333139178,453,287,1.5783972125,0.0005150418,0.0008129405,2008,8606.4304203475,True,poor,poor,0103000020E610000001000000070000004E03B342919E4340135F7EA4B1611BC04EFE3DE22D9E434039EC56364C5F1BC09EB43409179E4340A2B012EE0E5B1BC0CE92358B189E4340C8D04DDBD35A1BC01A988826539E43408CF0C7AD5C5A1BC0F702B342919E4340B5E253B2F85A1BC04E03B342919E4340135F7EA4B1611BC0
1779,Unskilled manual labour,High,Very Poor,Informal Residential,,0.4248557273,1070,701,1.5263908702,0.0003970614,0.0006060709,1702,4006.0658023442,True,poor,poor,0103000020E6100000010000000600000004D566E6F59E434063E1DB6A5D7D1BC06A390CBB899E43400C9B1011D57C1BC092057963F79D4340F85346497D761BC02FA50D4AE39E4340465270190B771BC0A9E8C755199F4340E2AEBE56517C1BC004D566E6F59E434063E1DB6A5D7D1BC0
1495,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,2.633142493,367,280,1.3107142857,0.0071747752,0.0094040803,1234,468.6415578721,,poor,poor,0103000020E61000000100000005000000543EC6DCB5924340E7F34F3C1FC21BC026158913BE90434098306D83AFC01BC07C1C7820BA914340D44DA221C1AF1BC0143FC6DCB592434088ADFCF301AC1BC0543EC6DCB5924340E7F34F3C1FC21BC0
1478,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,2.6259800519,1406,995,1.4130653266,0.0018676956,0.0026391759,1306,497.338126797,,poor,poor,0103000020E6100000010000000600000070693252D28E43404CCC08582AA71BC03070AA7C9E8F43409E861743289D1BC06013212DDB9143405914D6447A981BC0E4923F2808924340FBC75F48F59C1BC0E74BB4D2499143401E1D3C0D04A61BC070693252D28E43404CCC08582AA71BC0
1707,Unskilled manual labour,Medium,Poor / Average,Administrative / Informal,,0.6895219252,496,335,1.4805970149,0.0013901652,0.0020582744,1722,2497.3825153211,True,poor,poor,0103000020E610000001000000050000000A55F7AD1F9C43407544A044F93F1BC00295EDBFB79B4340B0F7D89DE03C1BC0CCF9B3E0329C43406E654B9E40351BC0E48745071F9D4340D764DA4B67391BC00A55F7AD1F9C43407544A044F93F1BC0
1621,Unskilled manual labour,High,Average,Formal Residential,,185.3250205618,81,56,1.4464285714,2.2879632168,3.3093753672,899,4.8509370039,True,average,average,0103000020E6100000010000000900000009FCCF60569B43404F1E640E599C1AC02424B72009994340456F46F5219A1AC0E667810D94984340E1218E252A931AC04A1ED15E919943406FB4FFA7176D1AC0C6C063006AA44340996C898AF6E719C0E02F81AB15AF434008DCA99D25591AC06D439A1566AE434005A88FAAC65D1AC0F70BCE0500A643408401C77C797E1AC009FCCF60569B43404F1E640E599C1AC0
1933,Commercial,Medium,Poor / Average,Industrial,,0.292791102,609,408,1.4926470588,0.0004807736,0.0007176252,303,1034.8675146386,,poor,poor,0103000020E61000000100000008000000796768A71BA24340AC46D09807AF1BC07822F3B90CA24340C4C3F38132AE1BC01D6398613BA2434033C61ADDB2A81BC0F99EBE2354A24340E961E72746A81BC058BA14DBC9A24340B83F0FCAE6A91BC0CC414E5BE2A243406FA934F5C1AB1BC0E2E47E87A2A24340C2E1317AD8AC1BC0796768A71BA24340AC46D09807AF1BC0
1496,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,2.4000014043,341,198,1.7222222222,0.0070381273,0.0121212192,1346,560.8330051759,,poor,poor,0103000020E6100000010000000500000010FA6F47FE934340FE19E88E11C31BC0543EC6DCB5924340E7F34F3C1FC21BC0143FC6DCB592434088ADFCF301AC1BC05256D34C89934340E1246468D7A81BC010FA6F47FE934340FE19E88E11C31BC0
1502,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,4.8744472611,522,369,1.4146341463,0.0093380216,0.0132098842,692,141.9648142519,,poor,poor,0103000020E61000000100000006000000B9FDB5A804954340A2A003467FD41AC0EE47702CE8914340917E477800D41AC0F2E1E24A9E924340A66A26DE74BE1AC0E5143C842E944340B6F79423B6C11AC0B405CAE05D9543407F9A93EACDCF1AC0B9FDB5A804954340A2A003467FD41AC0
1948,Unskilled manual labour,High,Poor,Informal Residential,,0.75985626,604,414,1.4589371981,0.0012580402,0.0018354016,1171,1541.0809407887,True,poor,poor,0103000020E61000000100000005000000AC4E9A794FA343401E966FDD50BC1BC09B22845C67A24340D3D8945070B71BC0960D0CA81CA343409E4C30B58DB11BC020979DE8F9A343401CAE620796BA1BC0AC4E9A794FA343401E966FDD50BC1BC0
1987,Commercial,High,Very Wealthy,Commercial / Formal Residential,,0.0969723256,273,115,2.3739130435,0.00035521,0.0008432376,230,2371.8107050618,True,wealthy,wealthy,0103000020E61000000100000009000000EBB595EA93A343401462ED0F96491BC09A259D1669A34340707B05ABBD481BC0A9A64AF163A34340C8C4ADE458471BC09B3FA31779A343406D10AC65D0461BC06E0F0638B2A3434016318636FC451BC043D55762D3A3434074E2EBF74C471BC042DA28C6D3A3434012B75452E9471BC020D70F9CABA34340C3544E6859491BC0EBB595EA93A343401462ED0F96491BC0
1808,Skilled manual labour,High,Very Wealthy,Formal Residential,,2.0778663412,187,119,1.5714285714,0.0111115847,0.0174610617,836,402.3357919723,True,wealthy,wealthy,0103000020E610000001000000080000003C09B4B8829F4340162EE372FB0B1BC02DC7D15CB19E4340855467A3A50A1BC062BAC65DA49E43406A5CD511590A1BC07D6F7DF4CB9E4340E28017A9FC041BC01833C523DFA04340197A5BAB6EF61AC06A51EFF709A143409A94383339FD1AC0F4F3C901C6A043407F37D47BE8001BC03C09B4B8829F4340162EE372FB0B1BC0
1976,Commercial,High,Very Wealthy,Formal Residential,,0.0860475572,403,200,2.015,0.0002135175,0.0004302378,199,2312.6746013105,True,wealthy,wealthy,0103000020E610000001000000060000009B3FA31779A343406D10AC65D0461BC0EE4AB87D3CA34340DBC6B0B904441BC01AF508A24AA3434071D6771F7A431BC0D4C77D70B4A343407AA779A063441BC06E0F0638B2A3434016318636FC451BC09B3FA31779A343406D10AC65D0461BC0
2052,Office services,High,Very Wealthy,Formal Residential,,0.0928591359,77,48,1.6041666667,0.0012059628,0.0019345653,123,1324.5869537851,True,wealthy,wealthy,0103000020E6100000010000000600000079F6E48211A5434011CDC623B2471BC09C2EA6BEC8A44340E9243E6BE3451BC0A463BB1DD6A443409D45184EE7431BC0316ADEB907A54340050B31B1FB421BC0046EC84521A54340561F3CB03B451BC079F6E48211A5434011CDC623B2471BC0
1822,Unskilled manual labour,High,Wealthy,Formal Residential,,0.5203248464,210,150,1.4,0.0024777374,0.0034688323,542,1041.6569643087,True,wealthy,wealthy,0103000020E6100000010000000A0000008CF59A7BE09F4340BC6A9D7EC7191BC0CBA63058D79F4340F411515CA9191BC06BAB16C3519F43406F0AD0AA22161BC0DB8A4812519F4340698415E4F6151BC0CA5350DEB29F43401DF4DE0E52121BC0AD1D213782A04340FE6A88B1D2151BC03CAA4EC490A04340219B0F7A11181BC0A4D452F37DA04340BD88CC819A181BC0188C9EB466A043406755DF4F1C191BC08CF59A7BE09F4340BC6A9D7EC7191BC0
1720,Skilled manual labour,High,Wealthy,Touristic / Formal Residential,,13.1958944564,2,1,2,6.5979472282,13.1958944564,280,21.2187207866,True,wealthy,wealthy,0103000020E610000001000000060000005812262FA69D4340EEAC3739C0D31AC01CCAF0520E9C4340AF6C1F54B0C71AC01A3A42D8429C43406540E51F73C31AC0003B5F2B81A443407D374C6E1DB51AC0B3826AB8BBA14340020C0818EBD21AC05812262FA69D4340EEAC3739C0D31AC0
1950,Commercial,High,Very Wealthy,Commercial / Formal Residential,,0.0392574694,235,114,2.0614035088,0.0001670531,0.0003443638,104,2649.177379686,True,wealthy,wealthy,0103000020E6100000010000000700000076F9B2F7DEA2434035DE49C7854A1BC0BA1F1D97CEA24340488E107E264A1BC06C38EB73D1A24340BB5897EA8B491BC026BE159512A34340F382B3D356481BC02893F4D821A3434071F554DB3E491BC0FFAFA12F0AA343402CF62C1A5D4A1BC076F9B2F7DEA2434035DE49C7854A1BC0
1550,Unskilled manual labour,Medium,Average / Wealthy,Informal Residential,,1.1037502698,1061,768,1.3815104167,0.0010402924,0.0014371748,1501,1359.909067319,True,wealthy,average,0103000020E61000000100000005000000F71ACA3E54964340FB9EE36FC6B21AC059DEA3149695434072A877E5EEAB1AC0BC6DBC9A559643402D459F48E0A41AC0F06AE0114A974340DF7058FC38AA1AC0F71ACA3E54964340FB9EE36FC6B21AC0
1744,Skilled manual labour,High,Average,Formal Residential / Informal Residential,,0.5321260486,913,674,1.3545994065,0.0005828325,0.0007895045,1075,2020.1980393112,True,average,average,0103000020E6100000010000000700000056944A72F09D43408579AFD973831BC03E29F7A5009D4340A67355D2F8801BC022C69D88F29C43409A54EDF7D37D1BC017703949A09D43408C9595FB127B1BC0D6A83737079E4340AFAA4736A27F1BC02E0501C7F89D4340CABCA55057831BC056944A72F09D43408579AFD973831BC0
1548,Commercial,High,Average,Administrative / Informal,,1.0895265178,843,612,1.3774509804,0.0012924395,0.0017802721,2970,2725.9547624995,True,average,average,0103000020E610000001000000090000000B5723162796434099A407D24A841BC0B1597C401C96434032BDE729E6831BC0BBBD99F876964340C7ABC54524771BC07059EFCFC79643400109635E25771BC03624BCA267974340DF2F2A55187C1BC05C71879C759743402AFF57C4257D1BC0CF0D1599649743407A9F2B2941811BC06CF15DC757974340FA10C97DD4811BC00B5723162796434099A407D24A841BC0
2090,Unskilled manual labour,High,Average,Informal Peri-Urban / Formal Peri-Urban,,7.2727141094,525,350,1.5,0.0138527888,0.0207791832,985,135.4377451366,,average,average,0103000020E61000000100000007000000F37B921FF8A94340EFCA77CAA37F1BC081AFD5BA5CA9434047B69926936E1BC0DECAC4AB8FA94340A7716311686C1BC05C3CF92EDAAB4340021472B2DC611BC0B6007AE7DAAB43407E0369DDDD611BC01854716278AD4340CEC4FE27E17E1BC0F37B921FF8A94340EFCA77CAA37F1BC0
1491,Unskilled manual labour,High,Average,Informal Peri-Urban ,,2.0474038519,733,547,1.3400365631,0.002793184,0.0037429687,1484,724.8203614678,,average,average,0103000020E61000000100000007000000C89E95301192434032BD7347874D1BC053BF7A8B18914340D51E6A64D23C1BC0665D04CEDE914340AD6265A941391BC03AC805ECBF92434013A8646B923B1BC0DB4B0A74D5924340D149F1326A451BC04AB12B289C924340D1444D7A444A1BC0C89E95301192434032BD7347874D1BC0
1536,Unskilled manual labour,High,Average,Informal Peri-Urban ,,3.2551268215,1074,799,1.3441802253,0.0030308443,0.004074001,2645,812.5643469586,,average,average,0103000020E610000001000000080000004B4C5B18179543409F8D32F3045E1BC06ACE93C97E94434086544E6117591BC0CC1E48BFAC944340343736AB4D4B1BC0FC139FD5FA944340644C2CA2F4481BC01CF92CCA8C96434070B896CE294B1BC09D3ADA9ABF9643407C6E6B6E274D1BC0C0A38A222B9643409CA663A1D45B1BC04B4C5B18179543409F8D32F3045E1BC0
1457,Unskilled manual labour,High,Average,Informal Peri-Urban ,,12.4743473943,782,548,1.4270072993,0.0159518509,0.0227634077,2884,231.194459225,,average,average,0103000020E61000000100000008000000838C490A9E8D434051030F67F7AE1BC04CB525A8ED8C4340BC51D447F5AD1BC0B0F66D15C48B434072FC7D3EAF7D1BC0B17A4454D58E434056784EDF0F801BC066FE8DC8608F43408ED62B04B5861BC03070AA7C9E8F43409E861743289D1BC070693252D28E43404CCC08582AA71BC0838C490A9E8D434051030F67F7AE1BC0
1493,Unskilled manual labour,High,Average,Informal Residential,,0.9446166777,505,373,1.3538873995,0.0018705281,0.0025324844,823,871.2528790127,True,average,average,0103000020E610000001000000070000003AC805ECBF92434013A8646B923B1BC0665D04CEDE914340AD6265A941391BC0D6389737EB914340B27A269D68351BC09F22566799924340180C8BDA4D301BC05576114E379343400A85C580E2341BC0DD14BAD5429343405DC2618AAA381BC03AC805ECBF92434013A8646B923B1BC0
1645,Unskilled manual labour,High,Average,Military / Industrial / Informal Residential,,1.0126967834,578,443,1.3047404063,0.0017520706,0.0022859973,1182,1167.1805612006,True,average,average,0103000020E6100000010000000700000096AD32E8B39A43401D0CDDDE7A431BC0BEBF0B99E4994340C449C0B5B2421BC046C3CA9B92994340D7026FC7A2401BC06E9A28B1609A43406D3738B48D3A1BC0731323F51A9B43406891E686113A1BC002B637D3769B4340058E288FCF3C1BC096AD32E8B39A43401D0CDDDE7A431BC0
1685,Unskilled manual labour,High,Average,Formal Residential,,3.8163104921,461,333,1.3843843844,0.0082783308,0.0114603919,1778,465.8950060963,True,average,average,0103000020E61000000100000007000000213435B6089C43407E83FE6205B81BC074DC0DB2029B43400C5328BDCCB61BC0A7133225159B4340B6B59225E1A41BC07CFB7AF4529C4340053250056E9F1BC065675F7E459D4340DB96FE3FF2A61BC028EC75CB7F9D4340D38D199C13AB1BC0213435B6089C43407E83FE6205B81BC0
1943,Unskilled manual labour,High,Average,Formal Residential,Garbage Collection Issues?,0.5497884487,383,278,1.3776978417,0.001435479,0.0019776563,544,989.4714980909,True,average,average,0103000020E6100000010000000700000058BA14DBC9A24340B83F0FCAE6A91BC0F99EBE2354A24340E961E72746A81BC0BBD194419DA2434096558121A8A11BC02181D06FE0A2434093F47FE204A01BC0A6F9AC24E6A24340E5153A7D00A01BC04F14E68564A34340352512FD9AA61BC058BA14DBC9A24340B83F0FCAE6A91BC0
1637,Unskilled manual labour,Medium,Poor / Average,Education / Informal Residential,,0.7495194744,663,492,1.3475609756,0.0011304969,0.0015234136,1140,1520.9744895091,True,poor,average,0103000020E61000000100000008000000438B923FB09A4340DB8F0352574C1BC0A14483575C9A434021EF7A2C404C1BC006799E8CF49943407198B647C0481BC0BEBF0B99E4994340C449C0B5B2421BC096AD32E8B39A43401D0CDDDE7A431BC0CE456541FC9A4340942D29B636461BC0748BAB430A9B4340B44B7B7083481BC0438B923FB09A4340DB8F0352574C1BC0
1643,Unskilled manual labour,High,Poor,Informal Residential,,0.5023005269,197,149,1.322147651,0.0025497489,0.0033711445,1012,2014.7301182255,True,poor,poor,0103000020E61000000100000006000000D48C2961D99A4340714A81F0485B1BC0FB0C8B39119A4340202E76F824581BC0FC4A754D449A4340A53BF1AD11541BC00A0F65CCF99A434079668A8B28541BC0DA98E615269B4340D9A6597563591BC0D48C2961D99A4340714A81F0485B1BC0
1526,Unskilled manual labour,High,Poor,Informal Residential,,1.4840556349,292,219,1.3333333333,0.0050823823,0.0067765097,1890,1273.5371609987,True,poor,poor,0103000020E61000000100000008000000291179B1CE9443404B6D1A4B6F421BC0CD8815104B94434001F885AA133F1BC0688AB1AE119443405782D2F3B33A1BC02E7976EDC6944340552E0CB2F0321BC0EE57232721954340437DA4A06C321BC0268AB4FA2C9543407A603C1093321BC0824CF056CF954340278E77702C3A1BC0291179B1CE9443404B6D1A4B6F421BC0
1718,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,10.3637362366,839,627,1.3381180223,0.0123524866,0.0165290849,2212,213.4365396324,,poor,poor,0103000020E610000001000000060000004103E0ECF0A043408CA1DCF9C5F61BC070D3F074CF9A4340759A1F40EAD61BC0281A46B2BD9C4340501FF6E3CDCB1BC01479D3B826A04340F6E96D6BA7DA1BC0ED24DD44AAA04340F2C85B4E2AE21BC04103E0ECF0A043408CA1DCF9C5F61BC0
1757,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,3.6318432944,1247,891,1.3995510662,0.0029124646,0.0040761429,3140,864.5747477227,,poor,poor,0103000020E61000000100000008000000083EA8B66F9E4340D07FCA4493BE1BC041BC8CB9B59C4340AE11CF6D8ABE1BC0213435B6089C43407E83FE6205B81BC028EC75CB7F9D4340D38D199C13AB1BC0FF20AB38089E434085832ECF6CAB1BC042039427DB9E434020399F45A6B21BC0232024E7DF9E43406123C85160B91BC0083EA8B66F9E4340D07FCA4493BE1BC0
1724,Unskilled manual labour,High,Very Poor,Industrial / Informal Residential,,1.1023870402,1253,862,1.4535962877,0.0008797981,0.0012788713,4416,4005.8526078464,True,poor,poor,0103000020E61000000100000009000000873C9A03E89C4340071CEF23426C1BC01A4DC361309C43403D3E265CB5671BC078112ECF699C4340FB78D31338621BC053E9DDFAB89C43404DFE01EAA0601BC0C398A10D4C9D4340032559C488621BC07BAEDB76D79D43405B81F88CF0671BC06B7F5C92DC9D4340B76F31E659681BC05CC2B4960F9D434056647CDF3C6C1BC0873C9A03E89C4340071CEF23426C1BC0
1694,Commercial,High,Wealthy,Industrial,,1.1904244251,230,155,1.4838709677,0.0051757584,0.0076801576,455,382.2166198947,,wealthy,wealthy,0103000020E6100000010000000800000061F13ED46E9B4340C0CF2CA03E731BC00618E5F12E9B43408C46E13C8C701BC0B308C0E4349B43400019A373F36E1BC0838F118C8D9B4340AC80A031BE691BC01A4DC361309C43403D3E265CB5671BC0873C9A03E89C4340071CEF23426C1BC03ECCDF1C809C43406A46D73280711BC061F13ED46E9B4340C0CF2CA03E731BC0
1949,Commercial,High,Wealthy,Formal Residential,,0.173414912,448,282,1.5886524823,0.0003870869,0.0006149465,535,3085.0864781997,True,wealthy,wealthy,0103000020E610000001000000070000000CA5377214A3434051F465747F471BC0A22E4E82AEA24340B519D41EBF461BC05D4913A651A24340D40F6AB43E441BC012DB4ADF5DA24340694DE33A9D431BC0EF29AC6C20A34340470A6D7DBA441BC0C32D6DDD29A34340A5B42101E3461BC00CA5377214A3434051F465747F471BC0
1531,Unskilled manual labour,High,Wealthy,Formal Peri-Urban,,2.6319205708,762,555,1.372972973,0.003453964,0.0047421992,1537,583.9841889815,,wealthy,wealthy,0103000020E61000000100000005000000994F3BA7AA934340C3C1EF2056941AC02ADCBA50E594434011E89CCFF5821AC03A5923675196434065C42BEA4D821AC0D15358A51F9643401986078EE38F1AC0994F3BA7AA934340C3C1EF2056941AC0
2071,Unskilled manual labour,Medium,Poor / Average,Formal Residential / Informal Residential,,5.9325359242,304,202,1.504950495,0.0195149208,0.0293689897,3906,658.4030926968,True,poor,average,0103000020E6100000010000000900000007096FFFEEA5434060456FC4F99E1BC0E06D8C0DA7A5434076FF4A44C29B1BC071A9F82D7FA543407112F7B264931BC032367D74A4A5434085190B72CD901BC0667540BD9AA743409ABA35E8E3861BC0A6258D57C9A84340C089636EB5891BC0BCDA149FFFA843403188320D0D971BC0D575F9B288A84340A8C8A155839D1BC007096FFFEEA5434060456FC4F99E1BC0
1596,Unskilled manual labour,Medium,Average / Wealthy,Informal Peri-Urban ,,0.9147178129,1032,734,1.4059945504,0.0008863545,0.0012462096,1382,1510.8484611304,,wealthy,average,0103000020E61000000100000007000000112C5B8ADB9843409FA3A5721F3A1BC011E10F596E984340E7BDCA24DE341BC0BDDD8F1299984340A84ACB80CF2D1BC0167598FF2099434091003BB2FD2B1BC0002AADB47C994340FB05530B4F2E1BC07F2DA4C25699434063ECEBD9E5351BC0112C5B8ADB9843409FA3A5721F3A1BC0
1731,Commercial,High,Wealthy,Formal Residential,,0.2827318471,410,307,1.335504886,0.0006895899,0.0009209506,837,2960.4022635907,True,wealthy,wealthy,0103000020E6100000010000000800000016255EA9459D43409CDA632DBA231BC0CD7E0A11419D4340DD277138B6231BC05D148011869C43403B04A9EA1B201BC03192C8208B9C434053ADDE35F21E1BC071AE7E526D9D4340DCFA9C5B851E1BC0CB5E6F5A829D4340B856E8612B1F1BC01C9AC55C829D43403693627A301F1BC016255EA9459D43409CDA632DBA231BC0
